county,year,month,year_month_str,months_from_reform,n_total_hearings,n_felony_hearings,n_ror,n_hdob,n_hwob,pct_ror,pct_hdob,pct_hwob,pct_felony
Harford,2017,8,2017-08,9,135,2,64,46,25,47.407407407407405,34.074074074074076,18.51851851851852,1.4814814814814814
Harford,2017,9,2017-09,10,137,1,69,45,23,50.36496350364963,32.846715328467155,16.78832116788321,0.7299270072992701
Harford,2017,10,2017-10,11,137,0,78,33,26,56.934306569343065,24.087591240875913,18.978102189781023,0.0
Harford,2017,11,2017-11,12,109,4,52,33,24,47.706422018348626,30.275229357798164,22.01834862385321,3.669724770642202
Harford,2017,12,2017-12,13,111,0,65,28,18,58.55855855855856,25.225225225225227,16.216216216216218,0.0
Harford,2018,1,2018-01,14,128,4,55,42,31,42.96875,32.8125,24.21875,3.125
Harford,2018,2,2018-02,15,102,1,57,27,18,55.88235294117647,26.470588235294116,17.647058823529413,0.9803921568627451
Harford,2018,3,2018-03,16,107,0,55,28,24,51.401869158878505,26.16822429906542,22.429906542056074,0.0
Harford,2018,4,2018-04,17,94,1,61,20,13,64.8936170212766,21.27659574468085,13.829787234042554,1.0638297872340425
Harford,2018,5,2018-05,18,107,0,56,21,30,52.33644859813084,19.626168224299064,28.037383177570092,0.0
Harford,2018,6,2018-06,19,101,1,64,15,22,63.366336633663366,14.851485148514852,21.782178217821784,0.9900990099009901
Harford,2018,7,2018-07,20,119,3,46,33,40,38.65546218487395,27.73109243697479,33.61344537815126,2.5210084033613445
Harford,2018,8,2018-08,21,128,2,65,31,32,50.78125,24.21875,25.0,1.5625
Harford,2018,9,2018-09,22,155,0,85,41,29,54.83870967741935,26.451612903225808,18.70967741935484,0.0
Harford,2018,10,2018-10,23,123,2,70,34,19,56.91056910569106,27.642276422764226,15.447154471544716,1.6260162601626016
Harford,2018,11,2018-11,24,111,6,62,18,31,55.85585585585586,16.216216216216218,27.92792792792793,5.405405405405405
Harford,2018,12,2018-12,25,115,2,63,19,33,54.78260869565217,16.52173913043478,28.695652173913043,1.7391304347826086
Howard,2016,1,2016-01,-10,83,9,14,63,6,16.867469879518072,75.90361445783132,7.228915662650603,10.843373493975903
Howard,2016,2,2016-02,-9,122,9,19,92,11,15.573770491803279,75.40983606557377,9.01639344262295,7.377049180327869
Howard,2016,3,2016-03,-8,123,10,14,98,11,11.382113821138212,79.67479674796748,8.94308943089431,8.130081300813009
Howard,2016,4,2016-04,-7,118,18,18,92,8,15.254237288135593,77.96610169491525,6.779661016949152,15.254237288135593
Howard,2016,5,2016-05,-6,136,16,22,106,8,16.176470588235293,77.94117647058823,5.882352941176471,11.764705882352942
Howard,2016,6,2016-06,-5,134,24,21,99,14,15.671641791044776,73.88059701492537,10.447761194029852,17.91044776119403
Howard,2016,7,2016-07,-4,122,13,16,91,15,13.114754098360656,74.59016393442623,12.295081967213115,10.655737704918034
Howard,2016,8,2016-08,-3,127,28,10,98,19,7.874015748031496,77.16535433070867,14.960629921259843,22.04724409448819
Howard,2016,9,2016-09,-2,136,9,20,97,19,14.705882352941176,71.32352941176471,13.970588235294118,6.617647058823529
Howard,2016,10,2016-10,-1,145,21,18,113,14,12.413793103448276,77.93103448275862,9.655172413793103,14.482758620689655
Howard,2016,11,2016-11,0,109,11,26,68,15,23.853211009174313,62.38532110091743,13.761467889908257,10.091743119266056
Howard,2016,12,2016-12,1,101,11,20,60,21,19.801980198019802,59.40594059405941,20.792079207920793,10.891089108910892
Howard,2017,1,2017-01,2,109,8,28,59,22,25.68807339449541,54.12844036697248,20.18348623853211,7.339449541284404
Howard,2017,2,2017-02,3,112,9,31,62,19,27.678571428571427,55.357142857142854,16.964285714285715,8.035714285714286
Howard,2017,3,2017-03,4,143,17,46,72,25,32.16783216783217,50.34965034965035,17.482517482517483,11.888111888111888
Howard,2017,4,2017-04,5,134,25,32,83,19,23.880597014925375,61.940298507462686,14.17910447761194,18.65671641791045
Howard,2017,5,2017-05,6,126,14,40,68,18,31.746031746031747,53.96825396825397,14.285714285714286,11.11111111111111
Howard,2017,6,2017-06,7,154,23,33,93,28,21.428571428571427,60.38961038961039,18.181818181818183,14.935064935064934
Howard,2017,7,2017-07,8,149,20,40,81,28,26.845637583892618,54.36241610738255,18.79194630872483,13.422818791946309
Howard,2017,8,2017-08,9,124,14,43,51,30,34.67741935483871,41.12903225806452,24.193548387096776,11.290322580645162
Howard,2017,9,2017-09,10,118,22,35,66,17,29.661016949152543,55.932203389830505,14.40677966101695,18.64406779661017
Howard,2017,10,2017-10,11,128,13,45,51,32,35.15625,39.84375,25.0,10.15625
Howard,2017,11,2017-11,12,121,15,32,53,36,26.446280991735538,43.80165289256198,29.75206611570248,12.396694214876034
Howard,2017,12,2017-12,13,124,16,44,47,33,35.483870967741936,37.903225806451616,26.612903225806452,12.903225806451612
Howard,2018,1,2018-01,14,115,10,26,55,34,22.608695652173914,47.82608695652174,29.565217391304348,8.695652173913043
Howard,2018,2,2018-02,15,95,7,27,45,23,28.42105263157895,47.36842105263158,24.210526315789473,7.368421052631579
Howard,2018,3,2018-03,16,119,12,36,58,25,30.252100840336134,48.739495798319325,21.008403361344538,10.084033613445378
Howard,2018,4,2018-04,17,101,6,33,36,32,32.67326732673267,35.64356435643565,31.683168316831683,5.9405940594059405
Howard,2018,5,2018-05,18,80,6,42,13,25,52.5,16.25,31.25,7.5
Howard,2018,6,2018-06,19,78,8,31,20,27,39.743589743589745,25.641025641025642,34.61538461538461,10.256410256410257
Howard,2018,7,2018-07,20,78,6,29,23,26,37.17948717948718,29.487179487179485,33.333333333333336,7.6923076923076925
Howard,2018,8,2018-08,21,68,6,36,9,23,52.94117647058823,13.235294117647058,33.8235294117647,8.823529411764707
Howard,2018,9,2018-09,22,98,12,40,19,39,40.816326530612244,19.387755102040817,39.795918367346935,12.244897959183673
Howard,2018,10,2018-10,23,88,14,30,14,44,34.09090909090909,15.909090909090908,50.0,15.909090909090908
Howard,2018,11,2018-11,24,86,12,35,19,32,40.69767441860465,22.093023255813954,37.2093023255814,13.953488372093023
Howard,2018,12,2018-12,25,80,7,33,19,28,41.25,23.75,35.0,8.75
Kent,2016,1,2016-01,-10,12,1,2,9,1,16.666666666666668,75.0,8.333333333333334,8.333333333333334
Kent,2016,2,2016-02,-9,19,1,4,11,4,21.05263157894737,57.89473684210526,21.05263157894737,5.2631578947368425
Kent,2016,3,2016-03,-8,8,1,1,6,1,12.5,75.0,12.5,12.5
Kent,2016,4,2016-04,-7,9,1,2,7,0,22.22222222222222,77.77777777777777,0.0,11.11111111111111
Kent,2016,5,2016-05,-6,13,0,3,9,1,23.076923076923077,69.23076923076923,7.6923076923076925,0.0
Kent,2016,6,2016-06,-5,17,4,3,13,1,17.647058823529413,76.47058823529412,5.882352941176471,23.529411764705884
Kent,2016,7,2016-07,-4,12,2,4,7,1,33.333333333333336,58.333333333333336,8.333333333333334,16.666666666666668
Kent,2016,8,2016-08,-3,10,1,2,6,2,20.0,60.0,20.0,10.0
Kent,2016,9,2016-09,-2,13,1,2,9,2,15.384615384615385,69.23076923076923,15.384615384615385,7.6923076923076925
Kent,2016,10,2016-10,-1,13,5,0,11,2,0.0,84.61538461538461,15.384615384615385,38.46153846153846
Kent,2016,11,2016-11,0,6,0,2,1,3,33.333333333333336,16.666666666666668,50.0,0.0
Kent,2016,12,2016-12,1,13,1,2,1,10,15.384615384615385,7.6923076923076925,76.92307692307692,7.6923076923076925
Kent,2017,1,2017-01,2,13,2,4,3,6,30.76923076923077,23.076923076923077,46.15384615384615,15.384615384615385
Kent,2017,2,2017-02,3,4,0,2,0,2,50.0,0.0,50.0,0.0
Kent,2017,3,2017-03,4,7,0,3,3,1,42.857142857142854,42.857142857142854,14.285714285714286,0.0
Kent,2017,4,2017-04,5,5,0,2,2,1,40.0,40.0,20.0,0.0
Kent,2017,5,2017-05,6,18,2,4,8,6,22.22222222222222,44.44444444444444,33.333333333333336,11.11111111111111
Kent,2017,6,2017-06,7,16,2,5,6,5,31.25,37.5,31.25,12.5
Kent,2017,7,2017-07,8,9,2,1,2,6,11.11111111111111,22.22222222222222,66.66666666666667,22.22222222222222
Kent,2017,8,2017-08,9,11,5,5,3,3,45.45454545454545,27.272727272727273,27.272727272727273,45.45454545454545
Kent,2017,9,2017-09,10,10,3,5,2,3,50.0,20.0,30.0,30.0
Kent,2017,10,2017-10,11,8,0,3,0,5,37.5,0.0,62.5,0.0
Kent,2017,11,2017-11,12,9,0,3,2,4,33.333333333333336,22.22222222222222,44.44444444444444,0.0
Kent,2017,12,2017-12,13,10,0,4,3,3,40.0,30.0,30.0,0.0
Kent,2018,1,2018-01,14,7,1,3,2,2,42.857142857142854,28.571428571428573,28.571428571428573,14.285714285714286
Kent,2018,2,2018-02,15,12,0,5,4,3,41.666666666666664,33.333333333333336,25.0,0.0
Kent,2018,3,2018-03,16,12,0,5,0,7,41.666666666666664,0.0,58.333333333333336,0.0
Kent,2018,4,2018-04,17,8,2,3,1,4,37.5,12.5,50.0,25.0
Kent,2018,5,2018-05,18,11,1,5,2,4,45.45454545454545,18.181818181818183,36.36363636363637,9.090909090909092
Kent,2018,6,2018-06,19,17,0,4,0,13,23.529411764705884,0.0,76.47058823529412,0.0
Kent,2018,7,2018-07,20,15,0,6,2,7,40.0,13.333333333333334,46.666666666666664,0.0
Kent,2018,8,2018-08,21,11,1,6,0,5,54.54545454545455,0.0,45.45454545454545,9.090909090909092
Kent,2018,9,2018-09,22,8,0,2,3,3,25.0,37.5,37.5,0.0
Kent,2018,10,2018-10,23,6,0,1,1,4,16.666666666666668,16.666666666666668,66.66666666666667,0.0
Kent,2018,11,2018-11,24,10,0,4,1,5,40.0,10.0,50.0,0.0
Kent,2018,12,2018-12,25,7,1,1,1,5,14.285714285714286,14.285714285714286,71.42857142857143,14.285714285714286
Montgomery,2016,1,2016-01,-10,297,35,42,230,25,14.141414141414142,77.44107744107744,8.417508417508417,11.784511784511784
Montgomery,2016,2,2016-02,-9,296,31,50,219,27,16.89189189189189,73.98648648648648,9.121621621621621,10.472972972972974
Montgomery,2016,3,2016-03,-8,354,34,64,254,36,18.07909604519774,71.75141242937853,10.169491525423728,9.6045197740113
Montgomery,2016,4,2016-04,-7,320,25,54,239,27,16.875,74.6875,8.4375,7.8125
Montgomery,2016,5,2016-05,-6,336,33,80,224,32,23.80952380952381,66.66666666666667,9.523809523809524,9.821428571428571
Montgomery,2016,6,2016-06,-5,358,50,66,256,36,18.435754189944134,71.50837988826815,10.05586592178771,13.966480446927374
Montgomery,2016,7,2016-07,-4,341,41,55,247,39,16.129032258064516,72.43401759530792,11.436950146627566,12.023460410557185
Montgomery,2016,8,2016-08,-3,283,23,51,204,28,18.021201413427562,72.08480565371025,9.89399293286219,8.12720848056537
Montgomery,2016,9,2016-09,-2,340,32,64,242,34,18.823529411764707,71.17647058823529,10.0,9.411764705882353
Montgomery,2016,10,2016-10,-1,332,27,59,233,40,17.771084337349397,70.18072289156626,12.048192771084338,8.132530120481928
Montgomery,2016,11,2016-11,0,272,29,61,154,57,22.426470588235293,56.61764705882353,20.955882352941178,10.661764705882353
Montgomery,2016,12,2016-12,1,233,31,49,142,42,21.030042918454935,60.94420600858369,18.025751072961373,13.304721030042918
Montgomery,2017,1,2017-01,2,301,35,64,179,58,21.262458471760798,59.46843853820598,19.269102990033222,11.627906976744185
Montgomery,2017,2,2017-02,3,285,29,63,186,36,22.105263157894736,65.26315789473684,12.631578947368421,10.175438596491228
Montgomery,2017,3,2017-03,4,305,30,66,180,59,21.639344262295083,59.01639344262295,19.34426229508197,9.836065573770492
Montgomery,2017,4,2017-04,5,254,21,67,136,51,26.37795275590551,53.54330708661417,20.078740157480315,8.26771653543307
Montgomery,2017,5,2017-05,6,300,26,55,191,54,18.333333333333332,63.666666666666664,18.0,8.666666666666666
Montgomery,2017,6,2017-06,7,297,28,60,181,56,20.2020202020202,60.94276094276094,18.855218855218855,9.427609427609427
Montgomery,2017,7,2017-07,8,286,24,90,136,60,31.46853146853147,47.55244755244755,20.97902097902098,8.391608391608392
Montgomery,2017,8,2017-08,9,331,57,101,171,59,30.513595166163142,51.661631419939575,17.82477341389728,17.220543806646525
Montgomery,2017,9,2017-09,10,278,27,79,139,60,28.41726618705036,50.0,21.58273381294964,9.712230215827338
Montgomery,2017,10,2017-10,11,299,26,92,153,54,30.76923076923077,51.17056856187291,18.06020066889632,8.695652173913043
Montgomery,2017,11,2017-11,12,299,26,83,145,71,27.759197324414714,48.49498327759197,23.745819397993312,8.695652173913043
Montgomery,2017,12,2017-12,13,293,32,93,142,58,31.74061433447099,48.4641638225256,19.795221843003414,10.921501706484642
Montgomery,2018,1,2018-01,14,277,37,57,156,64,20.577617328519857,56.31768953068592,23.104693140794225,13.35740072202166
Montgomery,2018,2,2018-02,15,259,25,58,143,58,22.393822393822393,55.21235521235521,22.393822393822393,9.652509652509652
Montgomery,2018,3,2018-03,16,297,30,66,168,63,22.22222222222222,56.56565656565657,21.21212121212121,10.1010101010101
Montgomery,2018,4,2018-04,17,290,26,63,175,52,21.724137931034484,60.3448275862069,17.93103448275862,8.96551724137931
Montgomery,2018,5,2018-05,18,289,25,53,169,67,18.33910034602076,58.477508650519034,23.18339100346021,8.650519031141869
Montgomery,2018,6,2018-06,19,314,27,63,182,69,20.063694267515924,57.961783439490446,21.97452229299363,8.598726114649681
Montgomery,2018,7,2018-07,20,323,36,56,195,72,17.3374613003096,60.371517027863774,22.291021671826627,11.145510835913313
Montgomery,2018,8,2018-08,21,311,34,64,174,73,20.578778135048232,55.948553054662376,23.472668810289388,10.932475884244372
Montgomery,2018,9,2018-09,22,314,52,61,166,87,19.426751592356688,52.86624203821656,27.70700636942675,16.56050955414013
Montgomery,2018,10,2018-10,23,299,25,85,143,71,28.42809364548495,47.82608695652174,23.745819397993312,8.361204013377927
Montgomery,2018,11,2018-11,24,267,35,51,145,71,19.10112359550562,54.30711610486891,26.591760299625467,13.108614232209737
Montgomery,2018,12,2018-12,25,284,28,47,147,90,16.549295774647888,51.76056338028169,31.690140845070424,9.859154929577464
Prince George,2016,1,2016-01,-10,569,37,220,312,37,38.66432337434095,54.83304042179262,6.502636203866432,6.502636203866432
Prince George,2016,2,2016-02,-9,551,43,247,268,36,44.827586206896555,48.63883847549909,6.533575317604356,7.80399274047187
Prince George,2016,3,2016-03,-8,641,47,252,331,58,39.31357254290172,51.638065522620906,9.048361934477379,7.332293291731669
Prince George,2016,4,2016-04,-7,702,54,317,331,54,45.15669515669516,47.15099715099715,7.6923076923076925,7.6923076923076925
Prince George,2016,5,2016-05,-6,771,62,316,391,64,40.985732814526585,50.713359273670555,8.300907911802854,8.041504539559014
Prince George,2016,6,2016-06,-5,685,63,255,368,62,37.22627737226277,53.722627737226276,9.05109489051095,9.197080291970803
Prince George,2016,7,2016-07,-4,643,47,258,338,47,40.1244167962675,52.56609642301711,7.309486780715397,7.309486780715397
Prince George,2016,8,2016-08,-3,598,46,236,324,38,39.46488294314381,54.180602006688964,6.354515050167224,7.6923076923076925
Prince George,2016,9,2016-09,-2,533,53,211,278,44,39.587242026266416,52.15759849906191,8.25515947467167,9.943714821763603
Prince George,2016,10,2016-10,-1,605,49,241,303,61,39.83471074380165,50.082644628099175,10.082644628099173,8.099173553719009
Prince George,2016,11,2016-11,0,553,43,256,246,51,46.292947558770344,44.48462929475588,9.22242314647378,7.775768535262206
Prince George,2016,12,2016-12,1,485,40,208,228,49,42.88659793814433,47.01030927835052,10.103092783505154,8.24742268041237
Prince George,2017,1,2017-01,2,682,52,291,310,81,42.66862170087977,45.45454545454545,11.87683284457478,7.624633431085044
Prince George,2017,2,2017-02,3,619,53,266,284,69,42.972536348949916,45.880452342487885,11.147011308562197,8.562197092084006
Prince George,2017,3,2017-03,4,678,60,313,286,79,46.16519174041298,42.182890855457224,11.651917404129794,8.849557522123893
Prince George,2017,4,2017-04,5,664,42,297,294,73,44.7289156626506,44.27710843373494,10.993975903614459,6.325301204819277
Prince George,2017,5,2017-05,6,669,54,271,307,91,40.50822122571002,45.889387144992526,13.60239162929746,8.071748878923767
Prince George,2017,6,2017-06,7,664,55,315,290,59,47.43975903614458,43.674698795180724,8.885542168674698,8.283132530120483
Prince George,2017,7,2017-07,8,807,64,410,296,101,50.80545229244114,36.67905824039653,12.515489467162329,7.930607187112764
Prince George,2017,8,2017-08,9,619,35,309,240,70,49.919224555735056,38.77221324717286,11.308562197092083,5.654281098546042
Prince George,2017,9,2017-09,10,647,42,329,249,69,50.8500772797527,38.48531684698609,10.664605873261205,6.491499227202473
Prince George,2017,10,2017-10,11,647,36,321,235,91,49.61360123647604,36.321483771251934,14.064914992272024,5.564142194744977
Prince George,2017,11,2017-11,12,661,63,337,239,85,50.983358547655065,36.15733736762481,12.85930408472012,9.531013615733738
Prince George,2017,12,2017-12,13,641,49,295,261,85,46.02184087363494,40.71762870514821,13.260530421216849,7.644305772230889
Prince George,2018,1,2018-01,14,603,48,282,240,81,46.766169154228855,39.80099502487562,13.432835820895523,7.960199004975125
Prince George,2018,2,2018-02,15,578,48,265,214,99,45.8477508650519,37.0242214532872,17.1280276816609,8.304498269896193
Prince George,2018,3,2018-03,16,575,42,294,204,77,51.130434782608695,35.47826086956522,13.391304347826088,7.304347826086956
Prince George,2018,4,2018-04,17,596,45,292,205,99,48.993288590604024,34.395973154362416,16.610738255033556,7.550335570469799
Prince George,2018,5,2018-05,18,676,51,335,234,107,49.55621301775148,34.61538461538461,15.828402366863905,7.544378698224852
Prince George,2018,6,2018-06,19,608,53,293,209,106,48.19078947368421,34.375,17.43421052631579,8.717105263157896
Prince George,2018,7,2018-07,20,704,58,316,257,131,44.88636363636363,36.50568181818182,18.607954545454547,8.238636363636363
Prince George,2018,8,2018-08,21,629,41,317,205,107,50.39745627980922,32.591414944356124,17.01112877583466,6.518282988871224
Prince George,2018,9,2018-09,22,653,54,322,213,118,49.31087289433384,32.618683001531394,18.07044410413476,8.269525267993874
Prince George,2018,10,2018-10,23,644,50,337,195,112,52.32919254658385,30.279503105590063,17.391304347826086,7.763975155279503
Prince George,2018,11,2018-11,24,593,54,269,211,113,45.36256323777403,35.58178752107926,19.05564924114671,9.106239460370995
Prince George,2018,12,2018-12,25,655,65,329,218,108,50.229007633587784,33.282442748091604,16.48854961832061,9.923664122137405
Queen Anne,2016,1,2016-01,-10,26,1,6,19,1,23.076923076923077,73.07692307692308,3.8461538461538463,3.8461538461538463
Queen Anne,2016,2,2016-02,-9,29,4,4,20,5,13.793103448275861,68.96551724137932,17.24137931034483,13.793103448275861
Queen Anne,2016,3,2016-03,-8,43,3,5,34,4,11.627906976744185,79.06976744186046,9.30232558139535,6.976744186046512
Queen Anne,2016,4,2016-04,-7,23,1,1,21,1,4.3478260869565215,91.30434782608695,4.3478260869565215,4.3478260869565215
Queen Anne,2016,5,2016-05,-6,29,4,9,17,3,31.03448275862069,58.62068965517241,10.344827586206897,13.793103448275861
Queen Anne,2016,6,2016-06,-5,31,2,4,24,3,12.903225806451612,77.41935483870968,9.67741935483871,6.451612903225806
Queen Anne,2016,7,2016-07,-4,24,0,7,15,2,29.166666666666668,62.5,8.333333333333334,0.0
Queen Anne,2016,8,2016-08,-3,30,7,4,20,6,13.333333333333334,66.66666666666667,20.0,23.333333333333332
Queen Anne,2016,9,2016-09,-2,28,1,6,19,3,21.428571428571427,67.85714285714286,10.714285714285714,3.5714285714285716
Queen Anne,2016,10,2016-10,-1,22,2,10,8,4,45.45454545454545,36.36363636363637,18.181818181818183,9.090909090909092
Queen Anne,2016,11,2016-11,0,36,3,13,12,11,36.111111111111114,33.333333333333336,30.555555555555557,8.333333333333334
Queen Anne,2016,12,2016-12,1,23,7,5,3,15,21.73913043478261,13.043478260869565,65.21739130434783,30.434782608695652
Queen Anne,2017,1,2017-01,2,38,7,10,14,14,26.31578947368421,36.8421052631579,36.8421052631579,18.42105263157895
Queen Anne,2017,2,2017-02,3,34,5,8,14,12,23.529411764705884,41.1764705882353,35.294117647058826,14.705882352941176
Queen Anne,2017,3,2017-03,4,27,3,8,10,9,29.62962962962963,37.03703703703704,33.333333333333336,11.11111111111111
Queen Anne,2017,4,2017-04,5,33,4,7,15,11,21.21212121212121,45.45454545454545,33.333333333333336,12.121212121212121
Queen Anne,2017,5,2017-05,6,30,1,13,8,9,43.333333333333336,26.666666666666668,30.0,3.3333333333333335
Queen Anne,2017,6,2017-06,7,37,1,12,13,12,32.432432432432435,35.13513513513514,32.432432432432435,2.7027027027027026
Queen Anne,2017,7,2017-07,8,33,0,12,11,10,36.36363636363637,33.333333333333336,30.303030303030305,0.0
Queen Anne,2017,8,2017-08,9,30,2,11,4,15,36.666666666666664,13.333333333333334,50.0,6.666666666666667
Queen Anne,2017,9,2017-09,10,31,2,12,7,12,38.70967741935484,22.580645161290324,38.70967741935484,6.451612903225806
Queen Anne,2017,10,2017-10,11,31,4,8,6,17,25.806451612903224,19.35483870967742,54.83870967741935,12.903225806451612
Queen Anne,2017,11,2017-11,12,21,1,7,8,6,33.333333333333336,38.095238095238095,28.571428571428573,4.761904761904762
Queen Anne,2017,12,2017-12,13,36,1,7,9,20,19.444444444444443,25.0,55.55555555555556,2.7777777777777777
Queen Anne,2018,1,2018-01,14,22,3,4,1,17,18.181818181818183,4.545454545454546,77.27272727272727,13.636363636363637
Queen Anne,2018,2,2018-02,15,22,0,5,9,8,22.727272727272727,40.90909090909091,36.36363636363637,0.0
Queen Anne,2018,3,2018-03,16,37,4,6,9,22,16.216216216216218,24.324324324324323,59.45945945945946,10.81081081081081
Queen Anne,2018,4,2018-04,17,45,4,13,10,22,28.88888888888889,22.22222222222222,48.888888888888886,8.88888888888889
Queen Anne,2018,5,2018-05,18,29,1,6,9,14,20.689655172413794,31.03448275862069,48.275862068965516,3.4482758620689653
Queen Anne,2018,6,2018-06,19,31,4,8,9,14,25.806451612903224,29.032258064516128,45.16129032258065,12.903225806451612
Queen Anne,2018,7,2018-07,20,26,1,7,6,13,26.923076923076923,23.076923076923077,50.0,3.8461538461538463
Queen Anne,2018,8,2018-08,21,26,1,6,7,13,23.076923076923077,26.923076923076923,50.0,3.8461538461538463
Queen Anne,2018,9,2018-09,22,24,2,5,2,17,20.833333333333332,8.333333333333334,70.83333333333333,8.333333333333334
Queen Anne,2018,10,2018-10,23,32,3,4,5,23,12.5,15.625,71.875,9.375
Queen Anne,2018,11,2018-11,24,27,3,4,6,17,14.814814814814815,22.22222222222222,62.96296296296296,11.11111111111111
Queen Anne,2018,12,2018-12,25,24,4,2,5,17,8.333333333333334,20.833333333333332,70.83333333333333,16.666666666666668
STATEWIDE,2016,1,2016-01,-10,4147,338,1519,2212,416,36.628888353026284,53.33976368459127,10.031347962382446,8.150470219435737
STATEWIDE,2016,2,2016-02,-9,4092,340,1492,2187,413,36.4613880742913,53.44574780058651,10.09286412512219,8.308895405669599
STATEWIDE,2016,3,2016-03,-8,4712,405,1683,2567,462,35.717317487266556,54.47792869269949,9.804753820033955,8.595076400679117
STATEWIDE,2016,4,2016-04,-7,4568,410,1730,2398,440,37.87215411558669,52.49562171628722,9.632224168126095,8.975481611208407
STATEWIDE,2016,5,2016-05,-6,4781,441,1753,2574,454,36.66596946245555,53.83810918217946,9.495921355364986,9.224011713030746
STATEWIDE,2016,6,2016-06,-5,4884,428,1852,2571,461,37.91973791973792,52.64127764127764,9.43898443898444,8.763308763308764
STATEWIDE,2016,7,2016-07,-4,4737,418,1731,2531,475,36.542115262824574,53.43044120751531,10.027443529660122,8.824150306100908
STATEWIDE,2016,8,2016-08,-3,4430,396,1572,2370,488,35.48532731376975,53.49887133182844,11.015801354401805,8.939051918735892
STATEWIDE,2016,9,2016-09,-2,4344,400,1616,2290,438,37.20073664825046,52.71639042357275,10.082872928176796,9.208103130755065
STATEWIDE,2016,10,2016-10,-1,4203,375,1518,2143,542,36.11705924339757,50.9873899595527,12.895550797049726,8.922198429693076
STATEWIDE,2016,11,2016-11,0,3823,323,1699,1464,660,44.44153805911588,38.29453308919697,17.263928851687158,8.448862150143865
STATEWIDE,2016,12,2016-12,1,3285,305,1394,1278,613,42.435312024353124,38.9041095890411,18.660578386605785,9.284627092846272
STATEWIDE,2017,1,2017-01,2,4395,421,1839,1656,900,41.84300341296928,37.67918088737201,20.477815699658702,9.579067121729238
STATEWIDE,2017,2,2017-02,3,4222,391,1779,1646,797,42.1364282330649,38.98626243486499,18.87730933207011,9.261013737565134
STATEWIDE,2017,3,2017-03,4,4391,387,1926,1587,878,43.862445912092916,36.14210885902983,19.995445228877248,8.813482122523343
STATEWIDE,2017,4,2017-04,5,4191,397,1828,1518,845,43.6172751133381,36.22047244094488,20.162252445717012,9.47267955141971
STATEWIDE,2017,5,2017-05,6,4489,420,1926,1594,969,42.90487859211406,35.509022053909554,21.586099353976387,9.356204054355091
STATEWIDE,2017,6,2017-06,7,4636,469,2116,1550,970,45.6427955133736,33.433994823123385,20.92320966350302,10.116479723899914
STATEWIDE,2017,7,2017-07,8,4744,478,2328,1300,1116,49.07251264755481,27.403035413153457,23.524451939291737,10.075885328836424
STATEWIDE,2017,8,2017-08,9,4431,435,1991,1294,1146,44.93342360640939,29.20334010381404,25.863236289776573,9.81719702098849
STATEWIDE,2017,9,2017-09,10,4251,401,2002,1136,1113,47.09480122324159,26.723123970830393,26.182074805928018,9.43307457068925
STATEWIDE,2017,10,2017-10,11,3984,261,1912,1040,1032,47.99196787148595,26.104417670682732,25.903614457831324,6.551204819277109
STATEWIDE,2017,11,2017-11,12,3866,318,1845,1001,1020,47.723745473357475,25.892395240558717,26.38385928608381,8.225556130367305
STATEWIDE,2017,12,2017-12,13,3964,318,1861,1010,1093,46.94752774974773,25.479313824419776,27.573158425832492,8.022199798183653
