county,year,month,year_month_str,months_from_reform,n_total_hearings,n_felony_hearings,n_ror,n_hdob,n_hwob,pct_ror,pct_hdob,pct_hwob,pct_felony
STATEWIDE,2018,1,2018-01,14,3925,315,1755,1003,1167,44.71337579617835,25.554140127388536,29.73248407643312,8.02547770700637
STATEWIDE,2018,2,2018-02,15,3653,295,1719,893,1041,47.05721324938407,24.445661100465372,28.49712565015056,8.075554338899535
STATEWIDE,2018,3,2018-03,16,3977,303,1847,1002,1128,46.44204174000503,25.194870505406087,28.363087754588886,7.618808146844355
STATEWIDE,2018,4,2018-04,17,3947,280,1842,954,1151,46.6683557131999,24.170255890549786,29.161388396250317,7.0939954395743605
STATEWIDE,2018,5,2018-05,18,4180,328,1993,967,1220,47.67942583732057,23.13397129186603,29.1866028708134,7.84688995215311
STATEWIDE,2018,6,2018-06,19,4260,372,2048,965,1247,48.075117370892016,22.652582159624412,29.272300469483568,8.732394366197184
STATEWIDE,2018,7,2018-07,20,4408,360,2029,1045,1334,46.02994555353902,23.70689655172414,30.263157894736842,8.166969147005444
STATEWIDE,2018,8,2018-08,21,4050,291,1880,924,1246,46.41975308641975,22.814814814814813,30.765432098765434,7.185185185185185
STATEWIDE,2018,9,2018-09,22,4144,355,1999,922,1223,48.238416988416986,22.24903474903475,29.51254826254826,8.566602316602317
STATEWIDE,2018,10,2018-10,23,4172,334,1969,901,1302,47.195589645254074,21.596356663470758,31.20805369127517,8.00575263662512
STATEWIDE,2018,11,2018-11,24,3751,317,1664,856,1231,44.361503599040255,22.82058117835244,32.817915222607304,8.45107971207678
STATEWIDE,2018,12,2018-12,25,3899,336,1751,932,1216,44.90895101308028,23.903565016670942,31.18748397024878,8.617594254937163
Saint Mary,2016,1,2016-01,-10,54,6,21,28,5,38.888888888888886,51.851851851851855,9.25925925925926,11.11111111111111
Saint Mary,2016,2,2016-02,-9,56,5,28,24,4,50.0,42.857142857142854,7.142857142857143,8.928571428571429
Saint Mary,2016,3,2016-03,-8,60,7,29,26,5,48.333333333333336,43.333333333333336,8.333333333333334,11.666666666666666
Saint Mary,2016,4,2016-04,-7,75,5,38,32,5,50.666666666666664,42.666666666666664,6.666666666666667,6.666666666666667
Saint Mary,2016,5,2016-05,-6,77,5,31,36,10,40.25974025974026,46.753246753246756,12.987012987012987,6.4935064935064934
Saint Mary,2016,6,2016-06,-5,64,5,26,28,10,40.625,43.75,15.625,7.8125
Saint Mary,2016,7,2016-07,-4,62,9,22,29,11,35.483870967741936,46.774193548387096,17.741935483870968,14.516129032258064
Saint Mary,2016,8,2016-08,-3,67,2,32,30,5,47.76119402985075,44.776119402985074,7.462686567164179,2.985074626865672
Saint Mary,2016,9,2016-09,-2,67,5,26,35,6,38.80597014925373,52.23880597014925,8.955223880597014,7.462686567164179
Saint Mary,2016,10,2016-10,-1,61,6,22,34,5,36.0655737704918,55.73770491803279,8.19672131147541,9.836065573770492
Saint Mary,2016,11,2016-11,0,65,8,33,24,8,50.76923076923077,36.92307692307692,12.307692307692308,12.307692307692308
Saint Mary,2016,12,2016-12,1,67,5,39,23,5,58.208955223880594,34.32835820895522,7.462686567164179,7.462686567164179
Saint Mary,2017,1,2017-01,2,72,10,29,34,9,40.27777777777778,47.22222222222222,12.5,13.88888888888889
Saint Mary,2017,2,2017-02,3,58,5,29,22,7,50.0,37.93103448275862,12.068965517241379,8.620689655172415
Saint Mary,2017,3,2017-03,4,66,8,35,17,14,53.03030303030303,25.757575757575758,21.21212121212121,12.121212121212121
Saint Mary,2017,4,2017-04,5,61,4,28,22,11,45.90163934426229,36.0655737704918,18.0327868852459,6.557377049180328
Saint Mary,2017,5,2017-05,6,70,2,38,24,8,54.285714285714285,34.285714285714285,11.428571428571429,2.857142857142857
Saint Mary,2017,6,2017-06,7,60,6,46,7,7,76.66666666666667,11.666666666666666,11.666666666666666,10.0
Saint Mary,2017,7,2017-07,8,71,9,48,6,17,67.6056338028169,8.450704225352112,23.943661971830984,12.67605633802817
Saint Mary,2017,8,2017-08,9,66,9,35,9,22,53.03030303030303,13.636363636363637,33.333333333333336,13.636363636363637
Saint Mary,2017,9,2017-09,10,53,3,34,8,11,64.15094339622641,15.09433962264151,20.754716981132077,5.660377358490566
Saint Mary,2017,10,2017-10,11,49,4,35,6,8,71.42857142857143,12.244897959183673,16.3265306122449,8.16326530612245
Saint Mary,2017,11,2017-11,12,47,6,30,5,12,63.829787234042556,10.638297872340425,25.53191489361702,12.76595744680851
Saint Mary,2017,12,2017-12,13,34,5,16,8,10,47.05882352941177,23.529411764705884,29.41176470588235,14.705882352941176
Saint Mary,2018,1,2018-01,14,52,5,33,7,12,63.46153846153846,13.461538461538462,23.076923076923077,9.615384615384615
Saint Mary,2018,2,2018-02,15,47,6,23,2,22,48.93617021276596,4.25531914893617,46.808510638297875,12.76595744680851
Saint Mary,2018,3,2018-03,16,35,1,21,4,10,60.0,11.428571428571429,28.571428571428573,2.857142857142857
Saint Mary,2018,4,2018-04,17,54,5,29,2,23,53.7037037037037,3.7037037037037037,42.592592592592595,9.25925925925926
Saint Mary,2018,5,2018-05,18,65,5,40,10,15,61.53846153846154,15.384615384615385,23.076923076923077,7.6923076923076925
Saint Mary,2018,6,2018-06,19,53,7,28,4,21,52.83018867924528,7.547169811320755,39.62264150943396,13.20754716981132
Saint Mary,2018,7,2018-07,20,28,2,12,4,12,42.857142857142854,14.285714285714286,42.857142857142854,7.142857142857143
Saint Mary,2018,8,2018-08,21,45,7,19,5,21,42.22222222222222,11.11111111111111,46.666666666666664,15.555555555555555
Saint Mary,2018,9,2018-09,22,48,6,22,4,22,45.833333333333336,8.333333333333334,45.833333333333336,12.5
Saint Mary,2018,10,2018-10,23,46,3,25,4,17,54.34782608695652,8.695652173913043,36.95652173913044,6.521739130434782
Saint Mary,2018,11,2018-11,24,52,2,31,4,17,59.61538461538461,7.6923076923076925,32.69230769230769,3.8461538461538463
Saint Mary,2018,12,2018-12,25,44,4,20,6,18,45.45454545454545,13.636363636363637,40.90909090909091,9.090909090909092
Somerset,2016,1,2016-01,-10,25,2,4,18,3,16.0,72.0,12.0,8.0
Somerset,2016,2,2016-02,-9,19,4,0,16,3,0.0,84.21052631578948,15.789473684210526,21.05263157894737
Somerset,2016,3,2016-03,-8,20,4,1,15,4,5.0,75.0,20.0,20.0
Somerset,2016,4,2016-04,-7,16,1,1,12,3,6.25,75.0,18.75,6.25
Somerset,2016,5,2016-05,-6,21,1,2,17,2,9.523809523809524,80.95238095238095,9.523809523809524,4.761904761904762
Somerset,2016,6,2016-06,-5,28,4,1,24,3,3.5714285714285716,85.71428571428571,10.714285714285714,14.285714285714286
Somerset,2016,7,2016-07,-4,20,5,0,18,2,0.0,90.0,10.0,25.0
Somerset,2016,8,2016-08,-3,27,6,2,24,1,7.407407407407407,88.88888888888889,3.7037037037037037,22.22222222222222
Somerset,2016,9,2016-09,-2,29,2,3,24,2,10.344827586206897,82.75862068965517,6.896551724137931,6.896551724137931
Somerset,2016,10,2016-10,-1,27,0,4,20,3,14.814814814814815,74.07407407407408,11.11111111111111,0.0
Somerset,2016,11,2016-11,0,23,2,3,16,4,13.043478260869565,69.56521739130434,17.391304347826086,8.695652173913043
Somerset,2016,12,2016-12,1,12,0,2,3,7,16.666666666666668,25.0,58.333333333333336,0.0
Somerset,2017,1,2017-01,2,10,2,1,9,0,10.0,90.0,0.0,20.0
Somerset,2017,2,2017-02,3,18,0,5,10,3,27.77777777777778,55.55555555555556,16.666666666666668,0.0
Somerset,2017,3,2017-03,4,10,2,2,6,2,20.0,60.0,20.0,20.0
Somerset,2017,4,2017-04,5,18,5,1,10,7,5.555555555555555,55.55555555555556,38.888888888888886,27.77777777777778
Somerset,2017,5,2017-05,6,37,8,11,22,4,29.72972972972973,59.45945945945946,10.81081081081081,21.62162162162162
Somerset,2017,6,2017-06,7,13,3,0,8,5,0.0,61.53846153846154,38.46153846153846,23.076923076923077
Somerset,2017,7,2017-07,8,13,0,3,5,5,23.076923076923077,38.46153846153846,38.46153846153846,0.0
Somerset,2017,8,2017-08,9,21,2,5,7,9,23.80952380952381,33.333333333333336,42.857142857142854,9.523809523809524
Somerset,2017,9,2017-09,10,14,1,3,4,7,21.428571428571427,28.571428571428573,50.0,7.142857142857143
Somerset,2017,10,2017-10,11,19,1,5,7,7,26.31578947368421,36.8421052631579,36.8421052631579,5.2631578947368425
Somerset,2017,11,2017-11,12,19,2,7,7,5,36.8421052631579,36.8421052631579,26.31578947368421,10.526315789473685
Somerset,2017,12,2017-12,13,15,1,2,2,11,13.333333333333334,13.333333333333334,73.33333333333333,6.666666666666667
Somerset,2018,1,2018-01,14,7,1,2,1,4,28.571428571428573,14.285714285714286,57.142857142857146,14.285714285714286
Somerset,2018,2,2018-02,15,17,1,2,4,11,11.764705882352942,23.529411764705884,64.70588235294117,5.882352941176471
Somerset,2018,3,2018-03,16,16,1,2,3,11,12.5,18.75,68.75,6.25
Somerset,2018,4,2018-04,17,17,1,2,8,7,11.764705882352942,47.05882352941177,41.1764705882353,5.882352941176471
Somerset,2018,5,2018-05,18,22,7,8,4,10,36.36363636363637,18.181818181818183,45.45454545454545,31.818181818181817
Somerset,2018,6,2018-06,19,17,3,4,2,11,23.529411764705884,11.764705882352942,64.70588235294117,17.647058823529413
Somerset,2018,7,2018-07,20,23,3,6,4,13,26.08695652173913,17.391304347826086,56.52173913043478,13.043478260869565
Somerset,2018,8,2018-08,21,19,0,8,2,9,42.10526315789474,10.526315789473685,47.36842105263158,0.0
Somerset,2018,9,2018-09,22,19,4,4,2,13,21.05263157894737,10.526315789473685,68.42105263157895,21.05263157894737
Somerset,2018,10,2018-10,23,20,2,5,3,12,25.0,15.0,60.0,10.0
Somerset,2018,11,2018-11,24,25,7,9,1,15,36.0,4.0,60.0,28.0
Somerset,2018,12,2018-12,25,16,2,5,3,8,31.25,18.75,50.0,12.5
Talbot,2016,1,2016-01,-10,31,4,13,17,1,41.935483870967744,54.83870967741935,3.225806451612903,12.903225806451612
Talbot,2016,2,2016-02,-9,32,5,6,25,1,18.75,78.125,3.125,15.625
Talbot,2016,3,2016-03,-8,37,7,1,35,1,2.7027027027027026,94.5945945945946,2.7027027027027026,18.91891891891892
Talbot,2016,4,2016-04,-7,41,7,17,24,0,41.46341463414634,58.53658536585366,0.0,17.073170731707318
Talbot,2016,5,2016-05,-6,50,5,10,38,2,20.0,76.0,4.0,10.0
Talbot,2016,6,2016-06,-5,25,2,7,17,1,28.0,68.0,4.0,8.0
Talbot,2016,7,2016-07,-4,34,9,14,18,2,41.1764705882353,52.94117647058823,5.882352941176471,26.470588235294116
Talbot,2016,8,2016-08,-3,27,2,12,11,4,44.44444444444444,40.74074074074074,14.814814814814815,7.407407407407407
Talbot,2016,9,2016-09,-2,33,4,15,10,8,45.45454545454545,30.303030303030305,24.242424242424242,12.121212121212121
Talbot,2016,10,2016-10,-1,23,4,9,7,7,39.130434782608695,30.434782608695652,30.434782608695652,17.391304347826086
Talbot,2016,11,2016-11,0,24,0,7,9,8,29.166666666666668,37.5,33.333333333333336,0.0
Talbot,2016,12,2016-12,1,27,2,14,1,12,51.851851851851855,3.7037037037037037,44.44444444444444,7.407407407407407
Talbot,2017,1,2017-01,2,29,2,9,7,13,31.03448275862069,24.137931034482758,44.827586206896555,6.896551724137931
Talbot,2017,2,2017-02,3,18,5,8,5,5,44.44444444444444,27.77777777777778,27.77777777777778,27.77777777777778
Talbot,2017,3,2017-03,4,33,2,16,2,15,48.484848484848484,6.0606060606060606,45.45454545454545,6.0606060606060606
Talbot,2017,4,2017-04,5,27,6,12,2,13,44.44444444444444,7.407407407407407,48.148148148148145,22.22222222222222
Talbot,2017,5,2017-05,6,38,2,17,5,16,44.73684210526316,13.157894736842104,42.10526315789474,5.2631578947368425
Talbot,2017,6,2017-06,7,40,4,24,4,12,60.0,10.0,30.0,10.0
Talbot,2017,7,2017-07,8,23,5,15,2,6,65.21739130434783,8.695652173913043,26.08695652173913,21.73913043478261
Talbot,2017,8,2017-08,9,36,2,17,6,13,47.22222222222222,16.666666666666668,36.111111111111114,5.555555555555555
Talbot,2017,9,2017-09,10,32,7,11,5,16,34.375,15.625,50.0,21.875
Talbot,2017,10,2017-10,11,35,5,12,3,20,34.285714285714285,8.571428571428571,57.142857142857146,14.285714285714286
Talbot,2017,11,2017-11,12,24,2,13,2,9,54.166666666666664,8.333333333333334,37.5,8.333333333333334
Talbot,2017,12,2017-12,13,36,1,11,1,24,30.555555555555557,2.7777777777777777,66.66666666666667,2.7777777777777777
Talbot,2018,1,2018-01,14,21,0,12,4,5,57.142857142857146,19.047619047619047,23.80952380952381,0.0
Talbot,2018,2,2018-02,15,29,4,12,3,14,41.37931034482759,10.344827586206897,48.275862068965516,13.793103448275861
Talbot,2018,3,2018-03,16,30,1,12,2,16,40.0,6.666666666666667,53.333333333333336,3.3333333333333335
Talbot,2018,4,2018-04,17,29,0,13,3,13,44.827586206896555,10.344827586206897,44.827586206896555,0.0
Talbot,2018,5,2018-05,18,18,0,8,1,9,44.44444444444444,5.555555555555555,50.0,0.0
Talbot,2018,6,2018-06,19,34,3,16,0,18,47.05882352941177,0.0,52.94117647058823,8.823529411764707
Talbot,2018,7,2018-07,20,29,1,16,5,8,55.172413793103445,17.24137931034483,27.586206896551722,3.4482758620689653
Talbot,2018,8,2018-08,21,39,2,14,5,20,35.8974358974359,12.820512820512821,51.282051282051285,5.128205128205129
Talbot,2018,9,2018-09,22,25,2,13,2,10,52.0,8.0,40.0,8.0
Talbot,2018,10,2018-10,23,16,0,8,1,7,50.0,6.25,43.75,0.0
Talbot,2018,11,2018-11,24,29,0,17,1,11,58.62068965517241,3.4482758620689653,37.93103448275862,0.0
Talbot,2018,12,2018-12,25,26,1,16,2,8,61.53846153846154,7.6923076923076925,30.76923076923077,3.8461538461538463
Washington,2016,1,2016-01,-10,115,18,43,56,16,37.391304347826086,48.69565217391305,13.91304347826087,15.652173913043478
Washington,2016,2,2016-02,-9,101,10,31,45,25,30.693069306930692,44.554455445544555,24.752475247524753,9.900990099009901
Washington,2016,3,2016-03,-8,138,18,50,70,18,36.231884057971016,50.72463768115942,13.043478260869565,13.043478260869565
Washington,2016,4,2016-04,-7,143,15,54,65,24,37.76223776223776,45.45454545454545,16.783216783216783,10.48951048951049
Washington,2016,5,2016-05,-6,120,15,41,57,22,34.166666666666664,47.5,18.333333333333332,12.5
Washington,2016,6,2016-06,-5,107,17,40,51,16,37.38317757009346,47.66355140186916,14.953271028037383,15.88785046728972
Washington,2016,7,2016-07,-4,131,26,42,64,25,32.06106870229008,48.85496183206107,19.083969465648856,19.84732824427481
Washington,2016,8,2016-08,-3,133,16,38,68,27,28.571428571428573,51.12781954887218,20.30075187969925,12.030075187969924
Washington,2016,9,2016-09,-2,139,23,40,79,20,28.776978417266186,56.83453237410072,14.388489208633093,16.546762589928058
Washington,2016,10,2016-10,-1,121,13,37,46,38,30.578512396694215,38.01652892561984,31.40495867768595,10.743801652892563
Washington,2016,11,2016-11,0,105,11,42,21,42,40.0,20.0,40.0,10.476190476190476
Washington,2016,12,2016-12,1,94,14,34,18,42,36.170212765957444,19.148936170212767,44.680851063829785,14.893617021276595
Washington,2017,1,2017-01,2,121,22,47,38,36,38.84297520661157,31.40495867768595,29.75206611570248,18.181818181818183
Washington,2017,2,2017-02,3,114,20,40,30,44,35.08771929824562,26.31578947368421,38.59649122807018,17.54385964912281
Washington,2017,3,2017-03,4,134,11,61,30,43,45.52238805970149,22.388059701492537,32.08955223880597,8.208955223880597
Washington,2017,4,2017-04,5,115,13,44,24,47,38.26086956521739,20.869565217391305,40.869565217391305,11.304347826086957
Washington,2017,5,2017-05,6,130,16,50,21,59,38.46153846153846,16.153846153846153,45.38461538461539,12.307692307692308
Washington,2017,6,2017-06,7,128,22,52,16,60,40.625,12.5,46.875,17.1875
Washington,2017,7,2017-07,8,128,15,56,16,56,43.75,12.5,43.75,11.71875
Washington,2017,8,2017-08,9,157,16,67,23,67,42.67515923566879,14.64968152866242,42.67515923566879,10.19108280254777
Washington,2017,9,2017-09,10,114,7,67,11,36,58.771929824561404,9.649122807017545,31.57894736842105,6.140350877192983
Washington,2017,10,2017-10,11,135,11,86,11,38,63.7037037037037,8.148148148148149,28.14814814814815,8.148148148148149
Washington,2017,11,2017-11,12,119,9,65,7,47,54.621848739495796,5.882352941176471,39.49579831932773,7.563025210084033
Washington,2017,12,2017-12,13,105,6,58,4,43,55.23809523809524,3.8095238095238093,40.95238095238095,5.714285714285714
Washington,2018,1,2018-01,14,116,10,57,5,54,49.13793103448276,4.310344827586207,46.55172413793103,8.620689655172415
Washington,2018,2,2018-02,15,100,7,60,6,34,60.0,6.0,34.0,7.0
Washington,2018,3,2018-03,16,109,8,68,2,39,62.38532110091743,1.834862385321101,35.77981651376147,7.339449541284404
Washington,2018,4,2018-04,17,146,6,89,8,49,60.95890410958904,5.47945205479452,33.56164383561644,4.109589041095891
Washington,2018,5,2018-05,18,154,15,87,6,61,56.493506493506494,3.896103896103896,39.61038961038961,9.74025974025974
Washington,2018,6,2018-06,19,138,12,74,7,57,53.6231884057971,5.072463768115942,41.30434782608695,8.695652173913043
Washington,2018,7,2018-07,20,143,11,84,6,53,58.74125874125874,4.195804195804196,37.06293706293706,7.6923076923076925
Washington,2018,8,2018-08,21,117,8,60,4,53,51.282051282051285,3.4188034188034186,45.2991452991453,6.837606837606837
Washington,2018,9,2018-09,22,114,6,70,5,39,61.40350877192982,4.385964912280702,34.21052631578947,5.2631578947368425
Washington,2018,10,2018-10,23,127,6,63,5,59,49.60629921259842,3.937007874015748,46.45669291338583,4.724409448818897
Washington,2018,11,2018-11,24,112,7,63,5,44,56.25,4.464285714285714,39.285714285714285,6.25
Washington,2018,12,2018-12,25,105,7,62,7,36,59.04761904761905,6.666666666666667,34.285714285714285,6.666666666666667
Wicomico,2016,1,2016-01,-10,163,15,39,101,23,23.926380368098158,61.96319018404908,14.110429447852761,9.202453987730062
Wicomico,2016,2,2016-02,-9,133,16,47,78,8,35.338345864661655,58.64661654135338,6.015037593984962,12.030075187969924
Wicomico,2016,3,2016-03,-8,180,17,47,113,20,26.11111111111111,62.77777777777778,11.11111111111111,9.444444444444445
Wicomico,2016,4,2016-04,-7,163,20,55,87,21,33.74233128834356,53.374233128834355,12.883435582822086,12.269938650306749
Wicomico,2016,5,2016-05,-6,156,21,39,98,19,25.0,62.82051282051282,12.179487179487179,13.461538461538462
Wicomico,2016,6,2016-06,-5,157,17,41,105,11,26.11464968152866,66.87898089171975,7.006369426751593,10.828025477707007
Wicomico,2016,7,2016-07,-4,162,13,49,98,15,30.246913580246915,60.49382716049383,9.25925925925926,8.024691358024691
Wicomico,2016,8,2016-08,-3,158,20,47,90,21,29.746835443037973,56.962025316455694,13.291139240506329,12.658227848101266
Wicomico,2016,9,2016-09,-2,149,17,43,99,7,28.859060402684563,66.44295302013423,4.697986577181208,11.409395973154362
Wicomico,2016,10,2016-10,-1,122,14,35,71,16,28.688524590163933,58.19672131147541,13.114754098360656,11.475409836065573
Wicomico,2016,11,2016-11,0,140,17,53,61,26,37.857142857142854,43.57142857142857,18.571428571428573,12.142857142857142
Wicomico,2016,12,2016-12,1,103,8,45,36,22,43.689320388349515,34.95145631067961,21.359223300970875,7.766990291262136
Wicomico,2017,1,2017-01,2,90,8,40,24,26,44.44444444444444,26.666666666666668,28.88888888888889,8.88888888888889
Wicomico,2017,2,2017-02,3,107,7,42,27,38,39.25233644859813,25.233644859813083,35.51401869158879,6.542056074766355
Wicomico,2017,3,2017-03,4,113,10,39,43,31,34.51327433628319,38.05309734513274,27.43362831858407,8.849557522123893
Wicomico,2017,4,2017-04,5,140,14,62,58,20,44.285714285714285,41.42857142857143,14.285714285714286,10.0
Wicomico,2017,5,2017-05,6,119,13,51,38,30,42.857142857142854,31.932773109243698,25.210084033613445,10.92436974789916
Wicomico,2017,6,2017-06,7,119,14,62,28,29,52.10084033613445,23.529411764705884,24.369747899159663,11.764705882352942
Wicomico,2017,7,2017-07,8,157,19,86,39,32,54.77707006369427,24.840764331210192,20.38216560509554,12.101910828025478
Wicomico,2017,8,2017-08,9,130,13,46,35,49,35.38461538461539,26.923076923076923,37.69230769230769,10.0
Wicomico,2017,9,2017-09,10,155,13,66,24,65,42.58064516129032,15.483870967741936,41.935483870967744,8.387096774193548
Wicomico,2017,10,2017-10,11,108,13,54,17,37,50.0,15.74074074074074,34.25925925925926,12.037037037037036
Wicomico,2017,11,2017-11,12,94,5,45,14,35,47.87234042553192,14.893617021276595,37.234042553191486,5.319148936170213
Wicomico,2017,12,2017-12,13,98,15,51,14,33,52.04081632653061,14.285714285714286,33.673469387755105,15.306122448979592
Wicomico,2018,1,2018-01,14,102,6,50,14,38,49.01960784313726,13.72549019607843,37.254901960784316,5.882352941176471
Wicomico,2018,2,2018-02,15,106,6,51,18,37,48.113207547169814,16.9811320754717,34.905660377358494,5.660377358490566
Wicomico,2018,3,2018-03,16,104,12,55,12,37,52.88461538461539,11.538461538461538,35.57692307692308,11.538461538461538
Wicomico,2018,4,2018-04,17,110,7,47,19,44,42.72727272727273,17.272727272727273,40.0,6.363636363636363
Wicomico,2018,5,2018-05,18,119,15,49,17,53,41.1764705882353,14.285714285714286,44.53781512605042,12.605042016806722
Wicomico,2018,6,2018-06,19,113,15,51,21,41,45.13274336283186,18.58407079646018,36.283185840707965,13.274336283185841
Wicomico,2018,7,2018-07,20,119,12,56,15,48,47.05882352941177,12.605042016806722,40.33613445378151,10.084033613445378
Wicomico,2018,8,2018-08,21,110,13,53,18,39,48.18181818181818,16.363636363636363,35.45454545454545,11.818181818181818
Wicomico,2018,9,2018-09,22,117,11,58,13,46,49.572649572649574,11.11111111111111,39.31623931623932,9.401709401709402
Wicomico,2018,10,2018-10,23,115,17,43,13,59,37.391304347826086,11.304347826086957,51.30434782608695,14.782608695652174
Wicomico,2018,11,2018-11,24,88,6,44,6,38,50.0,6.818181818181818,43.18181818181818,6.818181818181818
Wicomico,2018,12,2018-12,25,95,11,45,13,37,47.36842105263158,13.68421052631579,38.94736842105263,11.578947368421053
Worcester,2016,1,2016-01,-10,61,2,23,35,3,37.704918032786885,57.377049180327866,4.918032786885246,3.278688524590164
Worcester,2016,2,2016-02,-9,74,6,33,30,11,44.5945945945946,40.54054054054054,14.864864864864865,8.108108108108109
Worcester,2016,3,2016-03,-8,81,12,30,44,7,37.03703703703704,54.32098765432099,8.641975308641975,14.814814814814815
Worcester,2016,4,2016-04,-7,67,6,33,26,8,49.25373134328358,38.80597014925373,11.940298507462687,8.955223880597014
Worcester,2016,5,2016-05,-6,144,12,74,59,11,51.388888888888886,40.97222222222222,7.638888888888889,8.333333333333334
Worcester,2016,6,2016-06,-5,341,11,207,119,15,60.70381231671554,34.89736070381232,4.39882697947214,3.225806451612903
Worcester,2016,7,2016-07,-4,320,14,189,115,16,59.0625,35.9375,5.0,4.375
Worcester,2016,8,2016-08,-3,234,12,144,80,10,61.53846153846154,34.18803418803419,4.273504273504273,5.128205128205129
Worcester,2016,9,2016-09,-2,125,5,64,42,19,51.2,33.6,15.2,4.0
Worcester,2016,10,2016-10,-1,82,2,48,26,8,58.53658536585366,31.70731707317073,9.75609756097561,2.4390243902439024
Worcester,2016,11,2016-11,0,47,5,21,19,7,44.680851063829785,40.42553191489362,14.893617021276595,10.638297872340425
Worcester,2016,12,2016-12,1,40,4,15,19,6,37.5,47.5,15.0,10.0
Worcester,2017,1,2017-01,2,65,9,31,25,9,47.69230769230769,38.46153846153846,13.846153846153847,13.846153846153847
Worcester,2017,2,2017-02,3,47,2,24,14,9,51.06382978723404,29.78723404255319,19.148936170212767,4.25531914893617
Worcester,2017,3,2017-03,4,79,8,45,23,11,56.962025316455694,29.11392405063291,13.924050632911392,10.126582278481013
Worcester,2017,4,2017-04,5,74,3,37,24,13,50.0,32.432432432432435,17.56756756756757,4.054054054054054
Worcester,2017,5,2017-05,6,162,7,99,48,15,61.111111111111114,29.62962962962963,9.25925925925926,4.320987654320987
Worcester,2017,6,2017-06,7,343,18,241,67,35,70.26239067055394,19.533527696793,10.204081632653061,5.247813411078718
Worcester,2017,7,2017-07,8,341,18,246,54,41,72.14076246334311,15.835777126099707,12.023460410557185,5.278592375366569
Worcester,2017,8,2017-08,9,218,19,131,67,20,60.091743119266056,30.73394495412844,9.174311926605505,8.715596330275229
Worcester,2017,9,2017-09,10,170,8,119,33,18,70.0,19.41176470588235,10.588235294117647,4.705882352941177
Worcester,2017,10,2017-10,11,88,7,51,22,15,57.95454545454545,25.0,17.045454545454547,7.954545454545454
Worcester,2017,11,2017-11,12,54,4,26,12,16,48.148148148148145,22.22222222222222,29.62962962962963,7.407407407407407
Worcester,2017,12,2017-12,13,54,4,26,20,8,48.148148148148145,37.03703703703704,14.814814814814815,7.407407407407407
Worcester,2018,1,2018-01,14,64,1,28,15,21,43.75,23.4375,32.8125,1.5625
Worcester,2018,2,2018-02,15,46,2,28,10,8,60.869565217391305,21.73913043478261,17.391304347826086,4.3478260869565215
Worcester,2018,3,2018-03,16,73,2,42,20,11,57.534246575342465,27.397260273972602,15.068493150684931,2.73972602739726
Worcester,2018,4,2018-04,17,60,1,28,19,13,46.666666666666664,31.666666666666668,21.666666666666668,1.6666666666666667
Worcester,2018,5,2018-05,18,161,1,109,29,23,67.70186335403727,18.012422360248447,14.285714285714286,0.6211180124223602
Worcester,2018,6,2018-06,19,354,5,270,54,30,76.27118644067797,15.254237288135593,8.474576271186441,1.4124293785310735
Worcester,2018,7,2018-07,20,262,2,192,46,24,73.2824427480916,17.557251908396946,9.16030534351145,0.7633587786259542
Worcester,2018,8,2018-08,21,193,4,133,41,19,68.9119170984456,21.243523316062177,9.844559585492227,2.0725388601036268
Worcester,2018,9,2018-09,22,151,3,119,18,14,78.80794701986756,11.920529801324504,9.271523178807946,1.9867549668874172
Worcester,2018,10,2018-10,23,78,4,41,16,21,52.56410256410256,20.512820512820515,26.923076923076923,5.128205128205129
Worcester,2018,11,2018-11,24,48,3,31,9,8,64.58333333333333,18.75,16.666666666666668,6.25
Worcester,2018,12,2018-12,25,47,1,30,9,8,63.829787234042556,19.148936170212767,17.02127659574468,2.127659574468085
